reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOEy-Oc7y75GH4acVxjsQPav4uS-MC7CLLyGfJJtr_HhHjsDAEbhYk9KzOpowbAL2qSplOz4f8inY79z5Q,Michael Comer,https://play-lh.googleusercontent.com/a/AATXAJyJ8_DfvAm5R6H8dnzSk-SVdMxBosBBd2uBUsfY=mo,Useful but buggy. They recently have taken away a feature I felt was most useful. I can no longer ban trolls from a alternate account connected to my business. This needs to be brought back immediately! If a troll blocks your business your left defenceless for the next time they decide to unblock you. Or the same rules need to apply when unblocking someone on normal accounts so I have a period of time to ban them. Getting messages that are not exactly reportable to AI stndard isn't helping.,3,32,238.0.0.41.115,2019-11-13 19:56:12,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHGlHYaxJ3mve___nUZkOh2TwwWc8uD60UI8hEc25m0gk_bNGaxa9d9pk66T5aYPBZocmXPO9FijD3naw,Teddy R,https://play-lh.googleusercontent.com/a-/AOh14Ghl-_-yz2WssEUVsKkEjKsQY_VSNDwPzNCKfsJITg,This is helpful for marketing on a business page or seeing stats on your posts. My big issue with it is that I get notifications on the normal fb app that don't even show up in pages manager such as a new like or a comment on a post. I consider FB a necessary inconvenience in regards to my business but having a better app would make it seem like less of a hassle.,3,8,218.0.0.41.157,2019-06-28 11:39:45,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHI8RzdCbsaiBUVggN_Rlj4WxpWXyNHArzAEMZfFXagGzVVJ9-pZB5ROrf64j7-3_U896SGlNOgZw8gSg,Jonathan Rue,https://play-lh.googleusercontent.com/a-/AOh14Gjluwq3ugjKvJdYvpSDzTzHU2Vfk5e063egqCfW8Q,A useful app to manage FB pages. It lacks some of the features the FB app does and it should have more access to FB ads and FB Pixel. It of course does not. The UI could have been better thought it's lacking and buggy. Still this app will get the job done if your not to worried about not being able to fully control your FB page.,3,3,251.1.0.43.117,2020-04-08 12:01:53,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGqrMmvB5bQP3PTd1AXRP1QiR5my6d9JZEWJKYlXf4zA9FcSUa82rcd33-wR6tBv5ARjQiMDT_HVJD5Vg,Sara Walker,https://play-lh.googleusercontent.com/a-/AOh14GgHf0MVIoqp6e7jjZ2terFXAp12JmWsXwZjXgYf,I miss the old pages app. I don't like the way comments and conversations aren't separated. When I need to refer back to a conversation from a clients original message about an order I have to scroll and scroll through everyday comments and emojis. I thought this would be easier having Instagram and fb clients blended together but for me it's just more time searching and I can't find just my fb clients through the mass amounts of ♥️ and 👍.,3,7,287.2.0.46.121,2020-11-26 02:33:09,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFOHYJwPSMlcYYC6Swb4MQbXLvbShCknGIUXh9wdiq8n16__ybFnuwW8FwgNlOsa6uOltzZJPkIsR8qag,Romeo Delicious Smoothies,https://play-lh.googleusercontent.com/a-/AOh14Giq_U78BmZRE8IF1qW4qQ8ZGetaaaS20imU-DfPCQ,"This Manager Facebook page blocks me every time a submitted a disputed. From unsupported services. I used it for my business healthy food purposse, Ayurveda, and I noticed that if I don't spend MONEY on the page promotions popping out 24×7 my page does not get visible at all. I am about to leave Facebook for ever after I have been defended it so much every where from negatives coments from people, users, ect. And I see now why. Iam just going to stick with my Website, Google+ Whats up, Imo, Tweeter, ect, keep spreading my business cards arround, because I have been a user abused. And it is not going to work. UNINSTALLED APP",3,0,,2018-09-29 23:56:15,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHGL6n5O95agHaWgEijur_dG5VOSTPg3WdDmQ2VQCbf2wgvt9vrzhADRPqX3LUPf25UVD9CwWlZE4JMdw,Gabriela Rodriguez,https://play-lh.googleusercontent.com/a/AATXAJzZMrmry9f356_oXGRbj8iI67n7OTn0JRxwNyay=mo,"Always needs updating, especially when you have something to do. Mixes notifications from one box with another. Yet doesn't allow me to view just notifications for the other. But it's all they got, so hopefully this next update corrects all that.",3,1,267.0.0.43.122,2020-06-27 20:09:16,,,most_relevant,com.facebook.pages.app
gp:AOqpTOECEXUU7pma88O15XJrbPyhqbalc75V5pciDdqHpvrSy0a06kQ9Bxe0RBOssx9499wIm8tcJ-l85ERRmg,Nicole the Great,https://play-lh.googleusercontent.com/a-/AOh14Gj3K-UZL13xSIfxUtHmJcJcz9qfjk9GTjEhQokFig,"Meh... It does not notify you of interactions on your page, nor of messages or likes. I still end up going on via web or the Facebook application to check my business page, which renders this app fairly moot. You would think that with all the updates, they would get this right by now.",3,6,238.0.0.41.115,2019-11-23 05:03:28,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHAzG7VRgvtu9CpOOVVs8Gi6pSPp_K3SMAyVsCVrZRdaOXTB2iKoJSCY91sPFxtJO6S8c2vOwAUldffbg,Cowgirl Paula,https://play-lh.googleusercontent.com/a-/AOh14GiK4FoEsiDAE8xddXxytnQpyzdchUlsHPxyYC81Bco,"I really like the page manager but it does have alot of glitches. It messed up my facebook, can't load pictures anymore, and my messages are all screwed up. Had to delete both and re download facebook to even get it to work and it is still messed up some. Really wish you can get the glitches out.",3,0,,2020-03-29 04:50:44,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHQI3JpfGG4RofvaWjkFhp1omukTAbX7Vre72DFzHKaL2L5nEnRcK9uNdiKU8h5wpSLHeEeFPn4ZnlQsw,Three,https://play-lh.googleusercontent.com/a-/AOh14Gh9E6v3NufczeoMEwlwAequoh0GCUZhte_xRHrK,"Ehh, I more so use it because I have to. It doesn't do a good job of updating across platforms. If I answer a comment in the IG app, it's still in this one. It also needs more concise navigation to clearly access and address each account. I also rarely get notifications. Maybe the update will fix it.",3,7,276.0.0.39.120,2020-09-03 06:06:58,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHxI--iFz9HjenroqvNCllMxx8VDh1lLCSswNia1Z-Ixtr0B0G9pGs_nWQrf6Z45JVpp4FXsDpj2QzDFg,Ashley Hamilton,https://play-lh.googleusercontent.com/a-/AOh14GioLGEYpXj0p3vsjYd6IEMq0iU7gqBtFMzipOgDD9U,It's ridiculous I've had to uninstall and install the app again in order for the notifications to go away. It also runs slow and does not show my profile picture or cover photo clearly. I do not want to keep reinstalling the app. The notifications still get stuck and show that I have unseen notifications yet I have already seen them.,3,4,209.0.0.44.107,2019-05-03 20:08:22,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHuv-zPrxH0N9pQ3x_FyaT1JzIMJK6roJskZqAY758ljJtqTt-Fewbfhfp2850o1PydMV7RpEHiFi3snQ,Krista Clark,https://play-lh.googleusercontent.com/a/AATXAJw_Mg4jd0PAq08nj323OExEzlx_APWEHKJtghwT=mo,"I can't click ""add picture"" on my main page & select the album that I want it to post to anymore. Most of my posts are products I've made & sell, this is extremely annoying. The workaround is to go several screens deep to my photo albums & add the photo directly to the album there. The previous process used to be much simpler (similar to when you post a status with a picture on Facebook and select what album you want to upload to). Notifications (ie: comments & msgs) are unreliable.",3,58,271.0.0.38.120,2020-07-26 07:03:13,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGNqbqvV3VreF6eWjtEcO9yVPKlDYri6oE6mVLq3x7CJd0rttxPEM1VuxEhGQPEBX15loU9q_o1hE4jDg,Tonya Hall,https://play-lh.googleusercontent.com/a/AATXAJz_4mpa6pwnZ4m2DILXe3JbOmXiRHRibVl6yuhH=mo,"This app is both super helpful and frustrating. I wish it would have a calender set-up that can be drilled down on, for scheduling posts. That way I could see what days have enough, too many or not enough posts scheduled, without having to scroll forever. I do love being able to schedule posts and track stats!!",3,6,245.0.0.35.124,2020-02-08 04:28:06,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHTXx_JJpLmZ37aPqLnfUsqTNkLcRPagLT8YtW5hpoU_RpJLu_q7r9vfb1W7wOVDPRA6XRdcqiHMzq0lg,Madison Wade,https://play-lh.googleusercontent.com/a-/AOh14GjJd7OpMr_vtrj27rCuSuho44r8DVo4Mlp4HpGQIg,"Not a bad app but I constantly have a notification for an unread message but when I click on it, it's not there! I filter to unread messages and there are none, but then when I go back to the main page, the alert is there again. Its driving me CRAZY!!!",3,1,283.0.0.54.121,2020-10-18 16:41:03,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHh_VGm7s7ofDSM4WyeByv25ssV0LJ0HSWfZ9B4pMAbaDh8Zw77mySYYZi6jA67CXyzAX4KgjxagEf3nQ,april Mason,https://play-lh.googleusercontent.com/a-/AOh14GgIrAqzom2Q68jfDVqbmAgc3UDFoPAkuxRrsUDm0A,"Very clunky & hard to understand. Advertising is way to expensive, i feel there should be sales on Advertising packages that come with coupons ect... also feel it should be more user friendly. Some days I can go right to something & other days I search & SeRch & still don't find it",3,3,284.0.0.45.120,2020-10-27 20:09:24,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHFMqtgBdqHnHmcRVQNFhNVpRw6oljrotYVfYyCSL5GWzRM3fp3yvs1ZDpupijL7_K-_tFl-onOj4KWvQ,Jennifer Valure-Ogima,https://play-lh.googleusercontent.com/a/AATXAJzq3Reo_RbZgas7t_lhozPf83NgeXvAhWmoIX1N=mo,"Great app; However, no matter what I do, I can no longer receive notifications for comments/messages. I have to log in several times daily just to check for them. Bit of an inconvenience. Would be great if this could be fixed.",3,3,220.0.0.36.117,2019-07-15 00:15:33,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFyjBh52SilQNg4w_x4V6mt8zP1NsJOywIGGDQ0slv3uuDPNaS9ZrWf2H8FSPT0njKUjNYPzJWpVNAa9A,Latoya Taylor,https://play-lh.googleusercontent.com/a/AATXAJzDR2cXXCQ_zEG4RAGrUdMbOaBCLjV4S6DPWcW5=mo,"While this is a helpful app, The notifications are annoying! I can't get rid of unread notifications although I've clicked them all. It's funny this happened ever since I opted out of the constant notifications about boosting my posts. 🤔 So it's either get multiple of those boost posts daily or keep ""unread"" notifications 🤦🏾‍♀️",3,9,269.0.0.47.119,2020-07-14 23:59:50,,,most_relevant,com.facebook.pages.app
gp:AOqpTOErvfaG2En7HXie3-ANLsOZRG6nnVJngWGFqTJt8AzC6RMDq7z8X8avq-FRLz7iET1SS9g4DLwA9q9J0w,POPE TV,https://play-lh.googleusercontent.com/a-/AOh14GhDWAQaNdtCAhdCUEU7PzLHS9GgzfKI1j3r5iMYTpQ,"I use it often. It servrs a great purpose, but it gets stuck too often. Takes forever to reset. When it works, I can easily manage several pages quickly. It should allow you to post to main page with ease, but it does not.",3,1,,2019-01-12 17:21:52,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHkRWZjq2-mr8C9j96mJSQO7OoDpr4pNkWhGDuuFdXEH_b9U-XjRHiDaZ7K1JfYAr5aRhNK-FUUtZY-oA,Red Conrad,https://play-lh.googleusercontent.com/a-/AOh14Ggp-oXEVwHwIHKhzoUo57Uhc-ZAqWu5nRvTIN5gXg,"Worked better as ""Pages Manager"". And why have an option to edit a scheduled post if pressing edit does absolutely nothing??? This update/rebranding/name change was pointless. Where's the actual useable features? What makes it better than the previous ""Pages Manager""? I'm not seeing it. Update: Now newly scheduled posts don't show in app. Need to double check website to be sure they're there. This app is proving to be pointless space on my phone.",3,12,287.0.0.44.120,2020-11-18 15:50:31,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGMRJ-4ZZKwPCMlo_IZ1A92MeAlgOYpmzfw4QU8TWlhj9v6kcZ2oFyFLmdqPguCRsV81h7BDahCmIzGIw,Mohamed ElHadari,https://play-lh.googleusercontent.com/a-/AOh14Ggmx3NmuJ_v6TpMtsONxpzu47UiYBrT0AjompKhlA,"very very poorly developed app with zero attention, a lot of bugs and not very intuitive at all, bawic options put in very weird places and options that are rarely used put in very obvious places.. i would appreciate if they give the users the option to edit the buttons down in the toolbar or at least put a drop down box that users can customize what button they want to have in there.",3,120,220.0.0.36.117,2019-07-14 01:51:27,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFBqf-ihVrI8KOb4mv66tr9H8ul4UY2Aywh0B0qkFEebOOnB1qd-ZTdlk5YKHJKeUX8X2gE3Q74lSSGRA,RADIO RM,https://play-lh.googleusercontent.com/a-/AOh14GgWdqqnaibkNchNmaZWoNhdBd9Tu1ApYE_kX_vXqQ,"This is a no completed app....it could be good because the idea of what is trying to bring together, but it is so far for get the full job done, and I have used on the phone and on the computer, and Is not giving me full images always, so I find lot of holes....a picture that dont open when you click, a mesage that you are notified that is there but you do t see it till you go to the real app of facebook or instagram...lot of notifications that you click and take you to an empty page....not yet",3,57,287.0.0.44.120,2020-11-15 10:27:07,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGIEQWSKago5d8EuXpohZQM4hJdLvIMw3BDkBCT_x11qK6xhY94NaVUOFxGTttVbiDYO6z4kHGIFRs3YA,Chris Esparza,https://play-lh.googleusercontent.com/a-/AOh14GiYBm2bEdxw7AibBUUrDPYRF2BsKGlppEJ0Ahbxvw,"kinda works, but not as helpful as it should be. I'll get a notification that people have shared a post, then when i click on it, it only let me see the latest person who shared instead of all the people who's names are in the notification. so i can't comment and like the shares without a lot of digging and time spent.",3,0,209.0.0.44.107,2019-05-08 17:40:37,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGjjYNXtQbvjHbC6y93as6Wi-hixAoeFLwc2u-aQLLuiMJ__IYYEY9HrMdthUAxDO58E4ggJABreVnFCA,Ali Nasir Maldives Photographer,https://play-lh.googleusercontent.com/a-/AOh14GgkKG2XyxaW7-TPYx1p8UWm8EB0cL-YujgGonrfmAg,There are certain issues that needs to fixed. Not getting updated in real time. When i get a notification and tap on it. I should directed to the latest activity. But i end up on a white screen. And black screen with no comments. So everytime I have to go back to the browser and check those activities,3,3,294.0.0.31.119,2021-02-08 12:54:25,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEkceUPqOZPFU5CHc_pxYsbavxa4YRNRZIFsbqA8TVrRLN99Z-_hnNK18oMa3TpiPjPwDNO7k7bEVzYIg,Pamela Nerby,https://play-lh.googleusercontent.com/a-/AOh14GjzkAoRbiZVH7N96y8xPf3KbOQjXFKfrHxbxaz24w,I find it difficult at times to find the notifications. Then ensuring a post actually posts to both Facebook and Instagram. Unless your already a social media guru this can be irritating. I do love the delay post for later feature so I can schedule out posts in advance for a day or two.,3,1,290.0.0.62.235,2021-01-13 12:21:41,,,most_relevant,com.facebook.pages.app
gp:AOqpTOGZWxuyLtGXsBW8pksXhTEpmpWGj1-i2-Lb5IwKUQ0ay4kdo5DT2qr-PFZDbNrhCKtGiUf7qlTjkSIqcA,Hobby Hut,https://play-lh.googleusercontent.com/a-/AOh14GgzDd11C1p4EG6vQ0yXHgiIy5pMA3nmAOWNx43I,The biggest issue I have is with receiving notifications from the app. primarily for customer messages. They decide to work when they want to. I had 4 customers message yesterday during our operating hours and I received no notifications for them.,3,0,290.0.0.62.235,2021-01-13 19:52:38,,,most_relevant,com.facebook.pages.app
gp:AOqpTOFZmP3oel_-1B4LJCFHmPGtu3eNv00ldugMRcasigAmRZ0wA4Ik0d54d9_LKUZ4HbDu17cSFMrckzRP-w,Aaron Coventry,https://play-lh.googleusercontent.com/a-/AOh14GhrClQzAdFi6oYqT78rgx0htbVBM74DSPX0-F-y4A,"It seems like Facebook is gradually taking away functionality. Maybe because I'm not buying ads? I haven't been able to schedule posts in advance for at least a couple of months, and today, I can't create a poll. My page's whole schtick is polls. Give me back the stuff, Facebook.",3,46,231.0.0.36.119,2019-09-25 17:29:22,,,most_relevant,com.facebook.pages.app
gp:AOqpTOHXPsuUPk92-Y0cFBrPSP8w7b-kelVtW_Q2r4GUsGkr3Xz2hvFMvXQCLRdaqLlXLby1_YTk-qib4bhOjg,Jake Vargas,https://play-lh.googleusercontent.com/a/AATXAJx2kn5-_1Lcck2wL7DE2iDOsRdo7y_NrswARCEt=mo,The app has been helpful with my business page overall but am not receiving notifications of messages & am unable to read/reply to them. Also the post scheduling has been removed which has taken away a big tool that was incredibly useful for my page. I'll try to deal with it a bit longer but this is ridiculous.,3,0,,2019-10-23 22:36:46,,,most_relevant,com.facebook.pages.app
gp:AOqpTOEAc9kLeqnYDk8joEW85uoUGyYzt0Afsa0s5XXWHoXKOSn-sKLsVPnX2uIFUhMK27nO4tgcUYMN2EvvXA,MommiezBoyz,https://play-lh.googleusercontent.com/a/AATXAJz6w3qxMJ-UGGZc8xwtwTKZ2oiTd--6qRZBTcAp=mo,"When I received a question or quilt request with ""Pages Manager"" I got a notification [from FB Manager], clicked on it, and I was sent straight to my customer's message. Now I get a notification, click on it, and it goes nowhere. I have to go into the app and hunt around for the message. Yesterday: I wasn't notified of a message from Thursday afternoon until late Friday morning. By then they could have moved on to someone else who makes t-shirt quilts because some people want immediate answers - especially when they've lost a loved one and want a memory quilt. They figure that if you can't answer their questions promptly then you won't make their quilt in a timely manner either. Fortunately, once I get to my pages everything is still the way it was (so far) which made navigation easy once I finally received the notification. On my Blessing Box page a speedy answer is important because some people message for help paying utility bills or needing food. [Especially in the winter] prompt notification is extremely important. I'm not a fan of the gap between receiving a message and being 'told' that I received a message.",3,76,282.0.0.41.119,2020-10-10 13:49:07,,,most_relevant,com.facebook.pages.app
